[DateTime], [Close]
2012/1/31,-34.6
2012/2/29,-1
2012/3/31,-1162.1
2012/4/30,-740.9
2012/5/31,-1386.6
2012/6/30,-2337.8
2012/7/31,-3042.1
2012/8/31,-1076.3
2012/9/30,-1051.1
2012/10/31,-379.2
2012/11/30,-1673.2
2012/12/31,-404
2013/1/31,-432.1
2013/2/28,-669.9
2013/3/31,-471.1
2013/4/30,-2.1
2013/5/31,-716
2013/6/30,-413.9
2013/7/31,-1257.1
2013/8/31,-502.9
2013/9/30,-109.7
2013/10/31,-300.7
2013/11/30,-979.9
2013/12/31,-706.4
2014/1/31,-363.1
2014/2/28,522.4
2014/3/31,1015.2
2014/4/30,187.7
2014/5/31,594.6
2014/6/30,1548.9
2014/7/31,2230.5
2014/8/31,645.5
2014/9/30,-9.1
2014/10/31,-530.3
2014/11/30,-84.8
2014/12/31,-966.5
2015/1/31,-1840
2015/2/28,-2002.8
2015/3/31,-3734.6
2015/4/30,-2720.3
2015/5/31,-2976.4
2015/6/30,-958.6
2015/7/31,-538
2015/8/31,-2356.2
2015/9/30,-2172.7
2015/10/31,-2310.1
2015/11/30,-1728.8
2015/12/31,-630.8
2016/1/31,-655
