[DateTime], [Close]
2012/1/31,-0.1
2012/2/29,0.1
2012/3/31,0.3
2012/4/30,0.2
2012/5/31,-0.1
2012/6/30,-0.2
2012/7/31,-0.3
2012/8/31,-0.3
2012/9/30,-0.1
2012/10/31,0
2012/11/30,-0.1
2012/12/31,-0.2
2013/1/31,-0.2
2013/2/28,-0.3
2013/3/31,-0.5
2013/4/30,-0.4
2013/5/31,0
2013/6/30,0.4
2013/7/31,0.6
2013/8/31,0.8
2013/9/30,0.7
2013/10/31,0.9
2013/11/30,1.2
2013/12/31,1.3
2014/1/31,1.3
2014/2/28,1.3
2014/3/31,1.3
2014/4/30,3.2
2014/5/31,3.4
2014/6/30,3.3
2014/7/31,3.3
2014/8/31,3.1
2014/9/30,3
2014/10/31,2.9
2014/11/30,2.7
2014/12/31,2.5
2015/1/31,2.2
2015/2/28,2
2015/3/31,2.2
2015/4/30,0.3
2015/5/31,0.1
2015/6/30,0.1
2015/7/31,0
2015/8/31,-0.1
2015/9/30,-0.1
2015/10/31,-0.1
2015/11/30,0.1
2015/12/31,0.1
2016/1/31,0
